cluster_id,score,summary
40,"[1.01501502 0.9954955  1.01501502 1.01501502 1.01501502 1.01501502
 1.01501502 1.01501502 1.01501502 1.01501502 1.01501502 1.01501502
 1.01501502 1.01501502 1.01501502 1.01501502 1.01501502 0.8978979
 1.01501502 0.9954955  0.95645646 1.01501502 0.9954955  0.95645646
 1.01501502 1.01501502 0.93693694 0.97597598 0.9954955  1.01501502
 1.01501502 1.01501502 1.01501502 0.95645646 1.01501502 1.01501502
 0.9954955  0.93693694 1.01501502 1.01501502 0.91741742 0.9954955
 0.9954955  1.01501502 1.01501502 0.9954955  1.01501502 1.01501502
 1.01501502 0.97597598 1.01501502 1.01501502]",Tổng_cục Hải_quan Việt_Nam báo_cáo dữ_liệu sơ_bộ cho thấy xuất_khẩu cà_phê nửa đầu tháng 7 đạt 58365 tấn tương_đương 972570 bao giảm 246 so với cùng kỳ năm trước đưa xuất_khẩu 65 tháng đầu của năm 2022 lên đạt tổng_cộng 1077103 tấn khoảng 1795 triệu bao tăng 1929 so với cùng kỳ năm trước.Giá cà_phê arabica trên sàn ICE_Futures_US_New_York kỳ_hạn giao tháng 92022_giảm 915_Cent_424 giao_dịch tại 2067 Centlb.Trong khi đó đà giảm_giá cà_phê arabica phần_nào được kiềm hãm bởi dữ_liệu tồn_kho cà_phê_chuẩn sàn ICE liên_tục lập đáy mới xuống còn 7186 nghìn bao mức thấp nhất trong 23 năm qua.Đầu tháng 7 giá cà_phê thế_giới tiếp_tục giảm xuống mức thấp nhất từ đầu năm nay do lo_ngại rủi_ro tăng cao khi Ngân_hàng Trung_ương các nước đồng_loạt nâng cao lãi_suất cơ_bản tiền_tệ để ngăn_chặn lạm_phát.Trừ lùi là mức giá mà bên mua trừ vào giá của bên bán.Đơn_vị tính VNDkg_FOB_USDtấn
41,"[1.00260824 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824
 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824
 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824
 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824 0.98643714
 1.00260824 1.00260824 1.00260824 0.98643714 1.00260824 1.00260824
 1.00260824 0.98643714 0.98643714 1.00260824 0.98643714 1.00260824
 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824
 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824
 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824 1.00260824
 1.00260824 0.93792384 1.00260824 1.00260824 0.98643714 1.00260824
 1.00260824 1.00260824]",Tin_đồn còn tiết_lộ iPhone 14 sẽ giữ nguyên ngôn_ngữ thiết_kế của iPhone 13.Về cấu_hình iPhone 14 và 14_Max nhiều khả_năng vẫn dùng chip xử_lý A15_Bionic giống iPhone 13.Trong khi đó bộ đôi iPhone 14_Pro được người dùng mong_chờ với phần khuyết dạng lỗ tròn kết_hợp viên thuốc.Cụ_thể nhà phân_tích MingChi_Kuo của TF_International_Securities đã phủ_nhận toàn_bộ những đồn đoán liên_quan đến việc dời ngày ra_mắt iPhone mới.Theo ông_Táo khuyết đã chuẩn_bị trước nhiều kịch_bản để ngăn_chặn tình_trạng thiếu_hụt linh_kiện cho smartphone của mình.Theo truyền_thống mọi năm gã khổng_lồ công_nghệ sẽ bắt_đầu khâu sản_xuất dòng sản_phẩm mới vài tháng trước khi tổ_chức sự_kiện lớn vào tháng 9 sau đó lên kệ sản_phẩm vào 10 ngày sau.Chiến_lược phân_cấp sản_phẩm rõ_rệt này nhiều khả_năng sẽ được áp_dụng cho những thế_hệ kế_tiếp
42,"[1.00417246 1.00417246 1.00417246 1.00417246 0.97774687 1.00417246
 0.97774687 1.00417246 1.00417246 1.00417246 1.00417246 1.00417246
 1.00417246 1.00417246 1.00417246 1.00417246 0.97774687 1.00417246
 1.00417246 0.95132128 1.00417246 1.00417246 1.00417246 1.00417246
 1.00417246 1.00417246 1.00417246 1.00417246 1.00417246 1.00417246
 1.00417246 1.00417246 0.97774687 1.00417246 1.00417246 1.00417246
 1.00417246 1.00417246]",Tuy_nhiên một bộ_phận người dân vẫn chủ_quan trong công_tác phòng_chống cháy nổ.Đây là nơi giao_thương kinh_doanh và thu_hút lượng lớn người dân trên địa_bàn thành_phố và các xã nằm trong lòng chảo Mường_Thanh về mua_sắm bán_buôn hằng ngày.Tổng_cộng đã có 9 lán nhà tạm của người_dân bị cháy.Ngay khi nhận được thông_tin UBND phường Mường_Thanh đã huy_động người dân trong khu_vực tham_gia chữa cháy thông_báo cho Phòng Cảnh_sát Phòng cháy chữa cháy và cứu nạn cứu_hộ Công_an tỉnh Điện_Biên để huy_động 3 xe chữa_cháy cùng hàng chục cán_bộ tham_gia dập lửa
43,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]",Được biết trong giai_đoạn tới Hanel xác địnhmục tiêu là củng_cố vị_thế doanh_nghiệp về công_nghệ số bên cạnh việc tiếp_tục phát_huy ở những mảng kinh_doanh truyền_thống triển_khai các dự_án khoa_học công_nghệ xây_dựng các sản_phẩm công_nghệ_cao trong các lĩnh_vực mà Hanel có thế mạnh như giao_thông vận_tải logistic để mở_rộng thị_trường tạo bước phát_triển mới cho công_ty trong kỷ_nguyên của chuyển_đổi số và kinh_tế số.Đặc_biệt hệ_thống còn hỗ_trợ cung_cấp thông_tin hành_trình các phương_tiện vận_tải phục_vụ công_tác truy vết F0 của ngành y_tế đạt kết_quả tốt và nhanh_chóng đóng_góp không nhỏ vào công_tác phòng_chống dịch_COVID19 tại Việt_Nam.Đặc_biệt hệ_thống còn hỗ_trợ cung_cấp thông_tin hành_trình các phương_tiện vận_tải phục_vụ công_tác truy vết F0 của ngành y_tế hiệu_quả và nhanh_chóng đóng_góp không nhỏ vào công_tác phòng_chống dịch_Covid19 tại Việt_Nam.Nhờ đó năm 2020 đã xác_định được 14392 xe vi_phạm tước 5452 giấy_phép lái_xe xử_phạt nộp kho_bạc Nhà_nước 16247 tỷ đồng
44,"[1.01501642 1.03472548 1.02487095 1.02487095 1.02487095 1.0051619
 1.01501642 1.02487095 1.02487095 1.02487095 1.0051619  1.03472548
 0.99530737 1.02487095 0.90661661 1.01501642 0.92632567 1.02487095
 1.0051619  0.99530737 0.99530737 0.9361802  1.03472548 1.02487095
 1.02487095 1.02487095 0.99530737 1.02487095 0.97559831 0.95588925
 1.01501642 1.02487095 1.01501642 1.03472548 1.03472548 1.0051619
 0.96574378 0.9361802  0.9361802  1.02487095 0.99530737 0.90661661
 1.03472548 0.99530737 1.01501642 1.03472548 1.01501642 1.01501642
 1.03472548 1.02487095 0.96574378 1.01501642 1.03472548 0.97559831
 1.03472548 1.03472548 0.97559831 1.03472548 1.02487095 1.0051619
 0.99530737 0.99530737 1.02487095 1.0051619  1.01501642 1.03472548
 1.01501642 1.01501642 1.02487095 1.0051619  0.98545284 1.03472548
 1.03472548 0.98545284 1.02487095 1.01501642 0.98545284 0.99530737
 0.80807133 1.02487095 1.02487095 1.03472548 1.0051619  1.03472548
 1.0051619  0.92632567 1.01501642 0.99530737 1.03472548 1.03472548
 0.94603473 1.0051619  1.01501642 0.87705303 0.8671985  1.0051619
 0.97559831 0.99530737 0.98545284 1.01501642 0.95588925 0.8671985
 1.0051619  1.0051619  1.03472548]",Nếu điều này không hiệu_quả họ cần được phẫu_thuật ví_dụ ép mí mắt để chúng có_thể đóng lại.Matt Carney ở Bedford_Anh lần đầu_tiên gặp hàng_loạt triệu_chứng bí_ẩn vào năm 2017.Anh vẫn bị ù_tai và có_thể mất thêm vài năm để cải_thiện tình_trạng này.Và nếu Carney_ho mắt phải sẽ rơi nước_mắt như đang khóc.Sau khi nhận chẩn_đoán ban_đầu là liệt mặt phải đến ngày thứ 4 Carney mới biết chính_xác căn_bệnh mình mắc là gì.Hội_chứng Ramsay_Hunt còn thường bị chẩn_đoán nhầm là bệnh liệt mặt Bell_Palsy với triệu_chứng tương_tự.Trước bài đăng của nam ca_sĩ về căn_bệnh này rất ít thông_tin đề_cập đến nó.Vấn_đề mà anh mắc phải cũng chính là hội_chứng Ramsay_Hunt mà Justin_Bieber đang trải qua
45,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1.]",Một_số phương_tiện chở vật_liệu đất phế_thải làm rơi_vãi gây mất vệ_sinh môi_trường mất an_toàn giao_thông xe chở bêtông tươi hoạt_động sai thời_gian quy_định tại một_số công_trình thi_công.Tuy_nhiên theo Thanh_tra Sở Giao_thông Vận_tải Hà_Nội bên cạnh kết_quả đạt được thì vẫn còn hiện_tượng các phương_tiện chở hàng quá_khổ giới_hạn cầu_đường quá_tải_trọng xe vi_phạm kích_thước thành thùng hoạt_động trên một_số tuyến đường tuyến đê thuộc địa_bàn thành_phố đặc_biệt vào ban_đêm hoặc lợi_dụng khi không có lực_lượng chức_năng tuần_tra kiểm_tra.Đáng chú_ý trong tổng_số xe đăng_kiểm thì có 223008 phương_tiện không đạt tiêu_chuẩn an_toàn kỹ_thuật ở lần kiểm_định thứ nhất
46,"[1.0017331  1.0017331  1.0017331  1.0017331  1.0017331  1.0017331
 1.0017331  1.0017331  1.0017331  0.97227036 1.0017331  1.0017331
 1.0017331  1.0017331  1.0017331  1.0017331  1.0017331  1.0017331
 1.0017331  1.0017331  1.0017331  0.97227036 1.0017331  1.0017331
 1.0017331  1.0017331  1.0017331  1.0017331  1.0017331  1.0017331
 1.0017331  1.0017331  1.0017331  1.0017331 ]",UBCKNN đã chuyển các đơn này đến Cơ_quan Cảnh_sát điều_tra Bộ Công_an để được xem_xét giải_quyết theo quy_định của pháp_luật.Ngoài_ra Bộ Tài_chính UBCKNN cũng đã nhận được các đơn kiến_nghị của các nhà_đầu_tư mua trái_phiếu Tân Hoàng_Minh liên_quan đến việc hoàn_trả tiền mua trái_phiếu cho các nhà_đầu_tư.Tuy_nhiên hiện_nay mới có khoảng 50 bị hại đến trình_báo cung_cấp chứng_từ cho cơ_quan điều_tra.Mục_đích của C03 thu_hồi toàn_bộ tài_sản và mong_muốn sớm chi_trả cho các bị hại là nhà_đầu_tư theo quy_định của pháp_luật
47,"[1.00255754 1.00255754 1.00255754 1.00255754 1.00255754 1.00255754
 1.00255754 1.00255754 1.00255754 1.00255754 1.00255754 1.00255754
 1.00255754 0.96675192 1.00255754 1.00255754 1.00255754 1.00255754
 0.96675192 1.00255754 1.00255754 1.00255754 1.00255754 1.00255754
 1.00255754 1.00255754 1.00255754 1.00255754]",Khám_nghiệm tử_thi cơ_quan điều_tra sơ_bộ xác_định ĐVH tử_vong do đa chấn_thương.Bị đánh nam_sinh lớp 10 vùng chạy nhưng bị các đối_tượng đuổi theo tiếp_tục đấm_đá dẫn đến ngã gục tử_vong tại chỗ.Khi H gục xuống nhóm thanh_niên bỏ đi người dân đưa nam_sinh đi cấp_cứu nhưng H đã tử_vong
48,"[1.01908802 1.01908802 1.01908802 0.98621421 1.01908802 1.01908802
 1.01908802 1.01908802 0.98621421 1.01908802 0.85471898 1.01908802
 1.01908802 0.9533404  1.01908802 0.98621421 1.01908802 0.98621421
 1.01908802 0.98621421 1.01908802 1.01908802 0.9533404  1.01908802
 1.01908802 1.01908802 0.98621421 1.01908802 1.01908802 1.01908802
 0.9204666 ]",Nhằm đảm_bảo trật_tự an_toàn giao_thông trên địa_bàn phòng CSGT đường_bộ đường_sắt Công_an TP Hồ_Chí_Minh triển_khai thực_hiện cao_điểm kiểm_tra xử_lý các hành_vi vi_phạm trật_tự an_toàn giao_thông từ ngày 206 đến hết ngày 209.Tối_ngày 306 trên giao_lộ Nguyễn_Thị_Minh_Khai Lý Chính_Thắng quận 3 lực_lượng CSGT đường_bộ đướng sắt Công_an TP Hồ_Chí_Minh đã xử_lý nhiều trường_hợp người điều_khiển phương_tiện tham_gia giao_thông có nồng_độ cồn.Khi ma_men cầm lái.Một nhóm bạn trẻ uống hết cả két bia tại quán lẩu nướng trên phố Thượng_Đình quận Thanh_Xuân cũng rộn_ràng chào nhau rồi điều_khiển xe mỗi người một hướng
49,"[0.9318328  1.00578778 0.99099678 1.00578778 0.97620579 1.02057878
 1.00578778 0.99099678 0.9170418  1.02057878 1.02057878 1.02057878
 1.02057878 1.02057878 0.94662379 1.00578778 1.00578778 1.00578778
 1.02057878 0.9170418  1.02057878 1.00578778 1.02057878 0.94662379
 1.00578778 1.02057878 0.84308682 1.02057878 1.02057878 1.00578778
 1.02057878 1.02057878 1.02057878 1.00578778 1.02057878 1.00578778
 0.99099678 1.00578778 1.02057878 1.02057878 1.00578778 1.02057878
 1.02057878 0.99099678 0.9318328  1.00578778 1.02057878 1.02057878
 1.00578778 0.96141479 0.94662379 1.00578778 1.02057878 1.02057878
 1.00578778 0.99099678 1.02057878 1.02057878 1.00578778 1.00578778
 1.02057878 1.02057878 1.02057878 1.00578778 0.99099678 1.02057878
 1.02057878 1.02057878 0.96141479]",Nhưng các bạn thấy đấy những cầu_thủ vĩ_đại cũng đã từng chia_tay Bayern trong quá_khứ và thế_giới của Bayern không sụp_đổ vì điều đó.Trước khi chạm_trán Real_Barca đã chơi 3 trận giao_hữu để khởi_động cho mùa giải mới.Những gì Bayern có hiện_tại cung_điện lộng_lẫy ở Sabener_Strabe sẽ vẫn chỉ là một cái nhà_kho trống_rỗng nếu không có Gerd_Mueller_Beckenbauer từng nói về những cống_hiến vĩ_đại của cố huyền_thoại này.Hoàng_đế Beckenbauer vĩ_đại của Bayern từng nhấn_mạnh rằng nếu không có những bàn thắng của Gerd_Mueller_Hùm xám sẽ không có được ngày hôm_nay.Anh cũng là một trong những chân sút góp công lớn vào chiến_thắng hủy_diệt 82 của Hùm_Xám trước chính gã khổng_lồ xứ Catalan tại Champions cách đây 2 năm.Từ Gerd_Mueller_Franz_Beckenbauer đến Arjen_Robben và Franck_Ribery các vĩ_nhân cứ lần_lượt rời đội bóng vĩ_đại nhất nước Đức song họ vẫn liên_tục bổ_sung vào phòng truyền_thống những danh_hiệu những vinh_quang như chưa hề có cuộc chia_ly nào.Robert Lewandowski là một trong những cầu_thủ vĩ_đại nhất lịch_sử Bayern
50,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]",Đây là năm hoạt_động thứ 17 của Chương_trình Đối_tác Thái_Bình_Dương một chương_trình hằng năm nhằm tăng_cường khả_năng sẵn_sàng ứng_phó thảm_họa và viện_trợ nhân_đạo đa quốc_gia có quy_mô lớn nhất được thực_hiện tại khu_vực Ấn_Độ_Dương_– Thái_Bình_Dương.Trước đó vào năm 2020 khi Hoa_Kỳ đang trong thời_điểm khó_khăn khi kiểm_soát sự lây_lan của SARSCoV2 Việt_Nam đã cung_cấp hàng triệu thiết_bị bảo_vệ cá_nhân cho người dân Hoa_Kỳ.Ngoài các chương_trình chăm_sóc sức_khỏe PP22 còn xây_dựng một_số phòng_học đào_tạo kỹ_năng ứng_phó thiên_tai và giao_lưu văn_nghệ thể_dục thể_thao.Các nhà_cung_cấp dịch_vụ sẽ thực_hiện laser da_liễu tái_tạo đầu_gối phẫu_thuật mắt cũng như chăm_sóc nha_khoa và các thủ_thuật phẫu_thuật khác cùng với các bác_sĩ Việt_Nam tại các bệnh_viện địa_phương và trên tàu bệnh_viện USNS_Mercy của Hoa_Kỳ
51,"[1.00787402 1.00787402 1.00787402 1.00787402 0.94488189 1.00787402
 1.00787402 1.00787402 1.00787402 1.00787402 0.94488189 1.00787402
 1.00787402 1.00787402 1.00787402 1.00787402]",Sau hai ngày nỗ_lực tìm_kiếm Công_an huyện Yên_Lạc đã phát_hiện và đưa tài_xế Mạnh từ Hà_Nội về trụ_sở để tạm giữ điều_tra.Ngay sau khi sự_việc xảy ra Công_an huyện Yên_Lạc đã huy_động lực_lượng truy_tìm đối_tượng và phương_tiện gây tai_nạn
52,"[1.02700675 0.99924981 1.02700675 0.99924981 0.99924981 0.99924981
 1.02700675 1.02700675 1.02700675 1.02700675 1.02700675 1.02700675
 0.99924981 0.99924981 0.99924981 0.99924981 1.02700675 0.99924981
 0.99924981 0.99924981 1.02700675 0.52738185 1.02700675 0.99924981
 1.02700675 1.02700675 0.99924981 1.02700675 0.99924981 0.99924981
 1.02700675 1.02700675 0.99924981 1.02700675 1.02700675 0.99924981
 0.99924981]",Theo số_liệu từ Trung_tâm Điều_độ Hệ_thống điện Quốc_gia vào trưa ngày 187 công_suất tiêu_thụ điện của miền Bắc đã lập mức đỉnh mới là 22800_MW cao hơn tới khoảng 4200 MW so với cùng kỳ 2021 tương_đương mức tăng 226 và cũng cao hơn 500 MW so với mức kỷ_lục điện tiêu_thụ gần đây nhất là vào ngày 2162022.Để hạn_chế nguy_cơ xảy ra sự_cố cục_bộ trên lưới điện cũng như nguy_cơ cháy nổ trong gia_đình và để đảm_bảo cân_đối được cungcầu điện EVN khuyến_nghị người dân các cơ_quan công_sở và nơi sản_xuất cần chú_ý sử_dụng điện an_toàn tiết_kiệm đặc_biệt vào các giờ cao_điểm trưa và tối cụ_thể là buổi trưa từ 11 giờ 30 phút đến 14 giờ 30 phút buổi tối từ 20 giờ đến 22 giờ.Để hạn_chế nguy_cơ xảy ra sự_cố cục_bộ trên lưới điện cũng như nguy_cơ cháy nổ trong gia_đình và để bảo_đảm cân_đối được cungcầu điện EVN đề_nghị người dân các cơ_quan công_sở và nơi sản_xuất cần chú_ý sử_dụng điện an_toàn tiết_kiệm đặc_biệt vào các giờ cao_điểm trưa và tối cụ_thể là buổi trưa từ 11 giờ 30 phút đến 14 giờ 30 phút buổi tối từ 20 giờ đến 22 giờ.Tối 187 Tập_đoàn Điện_lực Việt_Nam EVN cho biết diễn_biến thời_tiết nắng nóng gay gắt diện rộng ở miền Bắc trong những ngày gần đây đã làm tiêu_thụ điện của miền Bắc tăng rất mạnh
